symbol,company_name,sector,yahoo_symbol,currency
GLENMARK,Glenmark Pharmaceuticals Limited,Unclassified,GLENMARK.NS,INR
GLFL,Gujarat Lease Financing Limited,Unclassified,GLFL.NS,INR
GLOBAL,Global Education Limited,Unclassified,GLOBAL.NS,INR
GLOBALE,Globale Tessile Limited,Unclassified,GLOBALE.NS,INR
GLOBALVECT,Global Vectra Helicorp Limited,Unclassified,GLOBALVECT.NS,INR
GLOBE,GLOBE ENTERPRISES (INDIA) LIMITED,Unclassified,GLOBE.NS,INR
GLOBECIVIL,Globe Civil Projects Limited,Unclassified,GLOBECIVIL.NS,INR
GLOBUSSPR,Globus Spirits Limited,Unclassified,GLOBUSSPR.NS,INR
GLOSTERLTD,Gloster Limited,Unclassified,GLOSTERLTD.NS,INR
GLOTTIS,Glottis Limited,Unclassified,GLOTTIS.NS,INR
GMBREW,GM Breweries Limited,Unclassified,GMBREW.NS,INR
GMDCLTD,Gujarat Mineral Development Corporation Limited,Unclassified,GMDCLTD.NS,INR
GMMPFAUDLR,GMM Pfaudler Limited,Unclassified,GMMPFAUDLR.NS,INR
GMRAIRPORT,GMR AIRPORTS LIMITED,Unclassified,GMRAIRPORT.NS,INR
GMRP&UI,GMR Power and Urban Infra Limited,Unclassified,GMRP&UI.NS,INR
GNA,GNA Axles Limited,Unclassified,GNA.NS,INR
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,Unclassified,GNFC.NS,INR
GOACARBON,Goa Carbon Limited,Unclassified,GOACARBON.NS,INR
GOCLCORP,GOCL Corporation Limited,Unclassified,GOCLCORP.NS,INR
GOCOLORS,Go Fashion (India) Limited,Unclassified,GOCOLORS.NS,INR
GODAVARIB,Godavari Biorefineries Limited,Unclassified,GODAVARIB.NS,INR
GODFRYPHLP,Godfrey Phillips India Limited,Unclassified,GODFRYPHLP.NS,INR
GODIGIT,Go Digit General Insurance Limited,Unclassified,GODIGIT.NS,INR
GODREJAGRO,Godrej Agrovet Limited,Unclassified,GODREJAGRO.NS,INR
GODREJCP,Godrej Consumer Products Limited,Unclassified,GODREJCP.NS,INR
GODREJIND,Godrej Industries Limited,Unclassified,GODREJIND.NS,INR
GODREJPROP,Godrej Properties Limited,Unclassified,GODREJPROP.NS,INR
GOKEX,Gokaldas Exports Limited,Unclassified,GOKEX.NS,INR
GOKUL,Gokul Refoils and Solvent Limited,Unclassified,GOKUL.NS,INR
GOKULAGRO,Gokul Agro Resources Limited,Unclassified,GOKULAGRO.NS,INR
GOLDENTOBC,Golden Tobacco Limited,Unclassified,GOLDENTOBC.NS,INR
GOLDIAM,Goldiam International Limited,Unclassified,GOLDIAM.NS,INR
GOLDTECH,AION-TECH SOLUTIONS LIMITED,Unclassified,GOLDTECH.NS,INR
GOODLUCK,Goodluck India Limited,Unclassified,GOODLUCK.NS,INR
GOPAL,Gopal Snacks Limited,Unclassified,GOPAL.NS,INR
GOYALALUM,Goyal Aluminiums Limited,Unclassified,GOYALALUM.NS,INR
GPIL,Godawari Power And Ispat limited,Unclassified,GPIL.NS,INR
GPPL,Gujarat Pipavav Port Limited,Unclassified,GPPL.NS,INR
GPTHEALTH,GPT Healthcare Limited,Unclassified,GPTHEALTH.NS,INR
GPTINFRA,GPT Infraprojects Limited,Unclassified,GPTINFRA.NS,INR
GRANULES,Granules India Limited,Unclassified,GRANULES.NS,INR
GRAPHITE,Graphite India Limited,Unclassified,GRAPHITE.NS,INR
GRASIM,Grasim Industries Limited,Unclassified,GRASIM.NS,INR
GRAVITA,Gravita India Limited,Unclassified,GRAVITA.NS,INR
GREAVESCOT,Greaves Cotton Limited,Unclassified,GREAVESCOT.NS,INR
GREENLAM,Greenlam Industries Limited,Unclassified,GREENLAM.NS,INR
GREENPANEL,Greenpanel Industries Limited,Unclassified,GREENPANEL.NS,INR
GREENPLY,Greenply Industries Limited,Unclassified,GREENPLY.NS,INR
GREENPOWER,Orient Green Power Company Limited,Unclassified,GREENPOWER.NS,INR
GRINDWELL,Grindwell Norton Limited,Unclassified,GRINDWELL.NS,INR
GRINFRA,G R Infraprojects Limited,Unclassified,GRINFRA.NS,INR
GRMOVER,GRM Overseas Limited,Unclassified,GRMOVER.NS,INR
GROBTEA,The Grob Tea Company Limited,Unclassified,GROBTEA.NS,INR
GROWW,Billionbrains Garage Ventures Limited,Unclassified,GROWW.NS,INR
GRPLTD,GRP Limited,Unclassified,GRPLTD.NS,INR
GRSE,Garden Reach Shipbuilders & Engineers Limited,Unclassified,GRSE.NS,INR
GRWRHITECH,Garware Hi-Tech Films Limited,Unclassified,GRWRHITECH.NS,INR
GSFC,Gujarat State Fertilizers & Chemicals Limited,Unclassified,GSFC.NS,INR
GSLSU,Global Surfaces Limited,Unclassified,GSLSU.NS,INR
GSPL,Gujarat State Petronet Limited,Unclassified,GSPL.NS,INR
GSS,GSS Infotech Limited,Unclassified,GSS.NS,INR
GTECJAINX,G-TEC JAINX EDUCATION LIMITED,Unclassified,GTECJAINX.NS,INR
GTL,GTL Limited,Unclassified,GTL.NS,INR
GTLINFRA,GTL Infrastructure Limited,Unclassified,GTLINFRA.NS,INR
GTPL,GTPL Hathway Limited,Unclassified,GTPL.NS,INR
GUFICBIO,Gufic Biosciences Limited,Unclassified,GUFICBIO.NS,INR
GUJALKALI,Gujarat Alkalies and Chemicals Limited,Unclassified,GUJALKALI.NS,INR
GUJAPOLLO,Gujarat Apollo Industries Limited,Unclassified,GUJAPOLLO.NS,INR
GUJGASLTD,Gujarat Gas Limited,Unclassified,GUJGASLTD.NS,INR
GUJRAFFIA,Gujarat Raffia Industries Limited,Unclassified,GUJRAFFIA.NS,INR
GUJTHEM,Gujarat Themis Biosyn Limited,Unclassified,GUJTHEM.NS,INR
GULFOILLUB,Gulf Oil Lubricants India Limited,Unclassified,GULFOILLUB.NS,INR
GULFPETRO,GP Petroleums Limited,Unclassified,GULFPETRO.NS,INR
GULPOLY,Gulshan Polyols Limited,Unclassified,GULPOLY.NS,INR
GVKPIL,GVK Power & Infrastructure Limited,Unclassified,GVKPIL.NS,INR
GVPIL,GE Power India Limited,Unclassified,GVPIL.NS,INR
GVPTECH,GVP Infotech Limited,Unclassified,GVPTECH.NS,INR
GVT&D,GE Vernova T&D India Limited,Unclassified,GVT&D.NS,INR
HAL,Hindustan Aeronautics Limited,Unclassified,HAL.NS,INR
HALDER,Halder Venture Limited,Unclassified,HALDER.NS,INR
HALEOSLABS,HALEOS LABS LIMITED,Unclassified,HALEOSLABS.NS,INR
HAPPSTMNDS,Happiest Minds Technologies Limited,Unclassified,HAPPSTMNDS.NS,INR
HAPPYFORGE,Happy Forgings Limited,Unclassified,HAPPYFORGE.NS,INR
HARDWYN,Hardwyn India Limited,Unclassified,HARDWYN.NS,INR
HARIOMPIPE,Hariom Pipe Industries Limited,Unclassified,HARIOMPIPE.NS,INR
HARRMALAYA,Harrisons  Malayalam Limited,Unclassified,HARRMALAYA.NS,INR
HARSHA,Harsha Engineers International Limited,Unclassified,HARSHA.NS,INR
HATHWAY,Hathway Cable & Datacom Limited,Unclassified,HATHWAY.NS,INR
HATSUN,Hatsun Agro Product Limited,Unclassified,HATSUN.NS,INR
HAVELLS,Havells India Limited,Unclassified,HAVELLS.NS,INR
HAVISHA,Sri Havisha Hospitality and Infrastructure Limited,Unclassified,HAVISHA.NS,INR
HBLENGINE,HBL Engineering Limited,Unclassified,HBLENGINE.NS,INR
HBSL,HB Stockholdings Limited,Unclassified,HBSL.NS,INR
HCC,Hindustan Construction Company Limited,Unclassified,HCC.NS,INR
HCG,Healthcare Global Enterprises Limited,Unclassified,HCG.NS,INR
HCG-RE,Healthcare Global Enterprises Limited-RE,Unclassified,HCG-RE.NS,INR
HCL-INSYS,HCL Infosystems Limited,Unclassified,HCL-INSYS.NS,INR
HCLTECH,HCL Technologies Limited,Unclassified,HCLTECH.NS,INR
HDBFS,HDB Financial Services Limited,Unclassified,HDBFS.NS,INR
HDFCAMC,HDFC Asset Management Company Limited,Unclassified,HDFCAMC.NS,INR
HDFCBANK,HDFC Bank Limited,Unclassified,HDFCBANK.NS,INR
HDFCLIFE,HDFC Life Insurance Company Limited,Unclassified,HDFCLIFE.NS,INR
HEADSUP,Heads UP Ventures Limited,Unclassified,HEADSUP.NS,INR
HECPROJECT,HEC Infra Projects Limited,Unclassified,HECPROJECT.NS,INR
HEG,HEG Limited,Unclassified,HEG.NS,INR
HEIDELBERG,HeidelbergCement India Limited,Unclassified,HEIDELBERG.NS,INR
HEMIPROP,Hemisphere Properties India Limited,Unclassified,HEMIPROP.NS,INR
HERANBA,Heranba Industries Limited,Unclassified,HERANBA.NS,INR
HERITGFOOD,Heritage Foods Limited,Unclassified,HERITGFOOD.NS,INR
HEROMOTOCO,Hero MotoCorp Limited,Unclassified,HEROMOTOCO.NS,INR
HESTERBIO,Hester Biosciences Limited,Unclassified,HESTERBIO.NS,INR
HEXATRADEX,Hexa Tradex Limited,Unclassified,HEXATRADEX.NS,INR
HEXT,Hexaware Technologies Limited,Unclassified,HEXT.NS,INR
HFCL,HFCL Limited,Unclassified,HFCL.NS,INR
HGINFRA,H.G. Infra Engineering Limited,Unclassified,HGINFRA.NS,INR
HGM,HandsOn Global Management (HGM) Limited,Unclassified,HGM.NS,INR
HGS,Hinduja Global Solutions Limited,Unclassified,HGS.NS,INR
HIKAL,Hikal Limited,Unclassified,HIKAL.NS,INR
HILINFRA,Highway Infrastructure Limited,Unclassified,HILINFRA.NS,INR
HILTON,Hilton Metal Forging Limited,Unclassified,HILTON.NS,INR
HIMATSEIDE,Himatsingka Seide Limited,Unclassified,HIMATSEIDE.NS,INR
HINDALCO,Hindalco Industries Limited,Unclassified,HINDALCO.NS,INR
HINDCOMPOS,Hindustan Composites Limited,Unclassified,HINDCOMPOS.NS,INR
HINDCON,Hindcon Chemicals Limited,Unclassified,HINDCON.NS,INR
HINDCOPPER,Hindustan Copper Limited,Unclassified,HINDCOPPER.NS,INR
HINDOILEXP,Hindustan Oil Exploration Company Limited,Unclassified,HINDOILEXP.NS,INR
HINDPETRO,Hindustan Petroleum Corporation Limited,Unclassified,HINDPETRO.NS,INR
HINDUNILVR,Hindustan Unilever Limited,Unclassified,HINDUNILVR.NS,INR
HINDWAREAP,Hindware Home Innovation Limited,Unclassified,HINDWAREAP.NS,INR
HINDZINC,Hindustan Zinc Limited,Unclassified,HINDZINC.NS,INR
HIRECT,Hind Rectifiers Limited,Unclassified,HIRECT.NS,INR
HISARMETAL,Hisar Metal Industries Limited,Unclassified,HISARMETAL.NS,INR
HITECH,Hi-Tech Pipes Limited,Unclassified,HITECH.NS,INR
HITECHCORP,Hitech Corporation Limited,Unclassified,HITECHCORP.NS,INR
HITECHGEAR,The Hi-Tech Gears Limited,Unclassified,HITECHGEAR.NS,INR
HLEGLAS,HLE Glascoat Limited,Unclassified,HLEGLAS.NS,INR
HLVLTD,HLV LIMITED,Unclassified,HLVLTD.NS,INR
HMAAGRO,HMA Agro Industries Limited,Unclassified,HMAAGRO.NS,INR
HMT,HMT Limited,Unclassified,HMT.NS,INR
HMVL,Hindustan Media Ventures Limited,Unclassified,HMVL.NS,INR
HNDFDS,Hindustan Foods Limited,Unclassified,HNDFDS.NS,INR
HOMEFIRST,Home First Finance Company India Limited,Unclassified,HOMEFIRST.NS,INR
HONASA,Honasa Consumer Limited,Unclassified,HONASA.NS,INR
HONAUT,Honeywell Automation India Limited,Unclassified,HONAUT.NS,INR
HONDAPOWER,Honda India Power Products Limited,Unclassified,HONDAPOWER.NS,INR
HPAL,HP Adhesives Limited,Unclassified,HPAL.NS,INR
HPIL,Hindprakash Industries Limited,Unclassified,HPIL.NS,INR
HPL,HPL Electric & Power Limited,Unclassified,HPL.NS,INR
HSCL,Himadri Speciality Chemical Limited,Unclassified,HSCL.NS,INR
HTMEDIA,HT Media Limited,Unclassified,HTMEDIA.NS,INR
HUBTOWN,Hubtown Limited,Unclassified,HUBTOWN.NS,INR
HUDCO,Housing & Urban Development Corporation Limited,Unclassified,HUDCO.NS,INR
HUHTAMAKI,Huhtamaki India Limited,Unclassified,HUHTAMAKI.NS,INR
HYBRIDFIN,Hybrid Financial Services Limited,Unclassified,HYBRIDFIN.NS,INR
HYUNDAI,Hyundai Motor India Limited,Unclassified,HYUNDAI.NS,INR
IBULLSLTD,Indiabulls Limited,Unclassified,IBULLSLTD.NS,INR
ICDSLTD,ICDS Limited,Unclassified,ICDSLTD.NS,INR
ICEMAKE,Ice Make Refrigeration Limited,Unclassified,ICEMAKE.NS,INR
ICICIAMC,ICICI Prudential Asset Management Company Limited,Unclassified,ICICIAMC.NS,INR
ICICIBANK,ICICI Bank Limited,Unclassified,ICICIBANK.NS,INR
ICICIGI,ICICI Lombard General Insurance Company Limited,Unclassified,ICICIGI.NS,INR
ICICIPRULI,ICICI Prudential Life Insurance Company Limited,Unclassified,ICICIPRULI.NS,INR
ICIL,Indo Count Industries Limited,Unclassified,ICIL.NS,INR
ICRA,ICRA Limited,Unclassified,ICRA.NS,INR
IDBI,IDBI Bank Limited,Unclassified,IDBI.NS,INR
IDEA,Vodafone Idea Limited,Unclassified,IDEA.NS,INR
IDEAFORGE,Ideaforge Technology Limited,Unclassified,IDEAFORGE.NS,INR
IDFCFIRSTB,IDFC First Bank Limited,Unclassified,IDFCFIRSTB.NS,INR
IEX,Indian Energy Exchange Limited,Unclassified,IEX.NS,INR
IFBAGRO,IFB Agro Industries Limited,Unclassified,IFBAGRO.NS,INR
IFBIND,IFB Industries Limited,Unclassified,IFBIND.NS,INR
IFCI,IFCI Limited,Unclassified,IFCI.NS,INR
IFGLEXPOR,IFGL Refractories Limited,Unclassified,IFGLEXPOR.NS,INR
IGARASHI,Igarashi Motors India Limited,Unclassified,IGARASHI.NS,INR
IGCL,Indogulf Cropsciences Limited,Unclassified,IGCL.NS,INR
IGIL,International Gemmological Institute (India) Limited,Unclassified,IGIL.NS,INR
IGL,Indraprastha Gas Limited,Unclassified,IGL.NS,INR
IGPL,IG Petrochemicals Limited,Unclassified,IGPL.NS,INR
IIFL,IIFL Finance Limited,Unclassified,IIFL.NS,INR
IIFLCAPS,IIFL Capital Services Limited,Unclassified,IIFLCAPS.NS,INR
IITL,Industrial Investment Trust Limited,Unclassified,IITL.NS,INR
IKIO,IKIO Technologies Limited,Unclassified,IKIO.NS,INR
IKS,Inventurus Knowledge Solutions Limited,Unclassified,IKS.NS,INR
IL&FSENGG,IL&FS Engineering and Construction Company Limited,Unclassified,IL&FSENGG.NS,INR
IL&FSTRANS,IL&FS Transportation Networks Limited,Unclassified,IL&FSTRANS.NS,INR
IMAGICAA,Imagicaaworld Entertainment Limited,Unclassified,IMAGICAA.NS,INR
IMFA,Indian Metals & Ferro Alloys Limited,Unclassified,IMFA.NS,INR
IMPAL,India Motor Parts and Accessories Limited,Unclassified,IMPAL.NS,INR
IMPEXFERRO,Impex Ferro Tech Limited,Unclassified,IMPEXFERRO.NS,INR
INA,Insolation Energy Limited,Unclassified,INA.NS,INR
INCREDIBLE,INCREDIBLE INDUSTRIES LIMITED,Unclassified,INCREDIBLE.NS,INR
INDBANK,Indbank Merchant Banking Services Limited,Unclassified,INDBANK.NS,INR
INDGN,Indegene Limited,Unclassified,INDGN.NS,INR
INDHOTEL,The Indian Hotels Company Limited,Unclassified,INDHOTEL.NS,INR
INDIACEM,The India Cements Limited,Unclassified,INDIACEM.NS,INR
INDIAGLYCO,India Glycols Limited,Unclassified,INDIAGLYCO.NS,INR
INDIAMART,Indiamart Intermesh Limited,Unclassified,INDIAMART.NS,INR
INDIANB,Indian Bank,Unclassified,INDIANB.NS,INR
INDIANCARD,Indian Card Clothing Company Limited,Unclassified,INDIANCARD.NS,INR
INDIANHUME,Indian Hume Pipe Company Limited,Unclassified,INDIANHUME.NS,INR
INDIASHLTR,India Shelter Finance Corporation Limited,Unclassified,INDIASHLTR.NS,INR
INDIGO,InterGlobe Aviation Limited,Unclassified,INDIGO.NS,INR
INDIGOPNTS,Indigo Paints Limited,Unclassified,INDIGOPNTS.NS,INR
INDIQUBE,Indiqube Spaces Limited,Unclassified,INDIQUBE.NS,INR
INDNIPPON,India Nippon Electricals Limited,Unclassified,INDNIPPON.NS,INR
INDOAMIN,Indo Amines Limited,Unclassified,INDOAMIN.NS,INR
INDOBORAX,Indo Borax & Chemicals Limited,Unclassified,INDOBORAX.NS,INR
INDOCO,Indoco Remedies Limited,Unclassified,INDOCO.NS,INR
INDOFARM,Indo Farm Equipment Limited,Unclassified,INDOFARM.NS,INR
INDORAMA,Indo Rama Synthetics (India) Limited,Unclassified,INDORAMA.NS,INR
INDOSTAR,IndoStar Capital Finance Limited,Unclassified,INDOSTAR.NS,INR
INDOTECH,Indo Tech Transformers Limited,Unclassified,INDOTECH.NS,INR
INDOTHAI,Indo Thai Securities Limited,Unclassified,INDOTHAI.NS,INR
INDOUS,Indo Us Biotech Limited,Unclassified,INDOUS.NS,INR
INDOWIND,Indowind Energy Limited,Unclassified,INDOWIND.NS,INR
INDRAMEDCO,Indraprastha Medical Corporation Limited,Unclassified,INDRAMEDCO.NS,INR
INDSWFTLAB,Ind-Swift Laboratories Limited,Unclassified,INDSWFTLAB.NS,INR
INDTERRAIN,Indian Terrain Fashions Limited,Unclassified,INDTERRAIN.NS,INR
INDUSINDBK,IndusInd Bank Limited,Unclassified,INDUSINDBK.NS,INR
INDUSTOWER,Indus Towers Limited,Unclassified,INDUSTOWER.NS,INR
INFOBEAN,InfoBeans Technologies Limited,Unclassified,INFOBEAN.NS,INR
INFOMEDIA,Infomedia Press Limited,Unclassified,INFOMEDIA.NS,INR
INFY,Infosys Limited,Unclassified,INFY.NS,INR
INGERRAND,Ingersoll Rand (India) Limited,Unclassified,INGERRAND.NS,INR
INNOVACAP,Innova Captab Limited,Unclassified,INNOVACAP.NS,INR
INNOVANA,Innovana Thinklabs Limited,Unclassified,INNOVANA.NS,INR
INOXGREEN,Inox Green Energy Services Limited,Unclassified,INOXGREEN.NS,INR
INOXINDIA,INOX India Limited,Unclassified,INOXINDIA.NS,INR
INOXWIND,Inox Wind Limited,Unclassified,INOXWIND.NS,INR
INSECTICID,Insecticides (India) Limited,Unclassified,INSECTICID.NS,INR
INSPIRISYS,Inspirisys Solutions Limited,Unclassified,INSPIRISYS.NS,INR
INTELLECT,Intellect Design Arena Limited,Unclassified,INTELLECT.NS,INR
INTENTECH,Intense Technologies Limited,Unclassified,INTENTECH.NS,INR
INTERARCH,Interarch Building Solutions Limited,Unclassified,INTERARCH.NS,INR
INTLCONV,International Conveyors Limited,Unclassified,INTLCONV.NS,INR
INVENTURE,Inventure Growth & Securities Limited,Unclassified,INVENTURE.NS,INR
IOB,Indian Overseas Bank,Unclassified,IOB.NS,INR
IOC,Indian Oil Corporation Limited,Unclassified,IOC.NS,INR
IOLCP,IOL Chemicals and Pharmaceuticals Limited,Unclassified,IOLCP.NS,INR
IONEXCHANG,ION Exchange (India) Limited,Unclassified,IONEXCHANG.NS,INR
IPCALAB,IPCA Laboratories Limited,Unclassified,IPCALAB.NS,INR
IPL,India Pesticides Limited,Unclassified,IPL.NS,INR
IRB,IRB Infrastructure Developers Limited,Unclassified,IRB.NS,INR
IRCON,Ircon International Limited,Unclassified,IRCON.NS,INR
IRCTC,Indian Railway Catering And Tourism Corporation Limited,Unclassified,IRCTC.NS,INR
IREDA,Indian Renewable Energy Development Agency Limited,Unclassified,IREDA.NS,INR
IRFC,Indian Railway Finance Corporation Limited,Unclassified,IRFC.NS,INR
IRIS,IRIS RegTech Solutions Limited,Unclassified,IRIS.NS,INR
IRISDOREME,Iris Clothings Limited,Unclassified,IRISDOREME.NS,INR
IRMENERGY,IRM Energy Limited,Unclassified,IRMENERGY.NS,INR
ISFT,Intrasoft Technologies Limited,Unclassified,ISFT.NS,INR
ISGEC,Isgec Heavy Engineering Limited,Unclassified,ISGEC.NS,INR
ISHANCH,Ishan Dyes and Chemicals Limited,Unclassified,ISHANCH.NS,INR
ITC,ITC Limited,Unclassified,ITC.NS,INR
ITCHOTELS,ITC Hotels Limited,Unclassified,ITCHOTELS.NS,INR
ITDC,India Tourism Development Corporation Limited,Unclassified,ITDC.NS,INR
ITI,ITI Limited,Unclassified,ITI.NS,INR
IVALUE,Ivalue Infosolutions Limited,Unclassified,IVALUE.NS,INR
IVC,IL&FS Investment Managers Limited,Unclassified,IVC.NS,INR
IVP,IVP Limited,Unclassified,IVP.NS,INR
IXIGO,Le Travenues Technology Limited,Unclassified,IXIGO.NS,INR
IZMO,IZMO Limited,Unclassified,IZMO.NS,INR
J&KBANK,The Jammu & Kashmir Bank Limited,Unclassified,J&KBANK.NS,INR
JAGRAN,Jagran Prakashan Limited,Unclassified,JAGRAN.NS,INR
JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,Unclassified,JAGSNPHARM.NS,INR
JAIBALAJI,Jai Balaji Industries Limited,Unclassified,JAIBALAJI.NS,INR
JAICORPLTD,Jai Corp Limited,Unclassified,JAICORPLTD.NS,INR
JAINREC,Jain Resource Recycling Limited,Unclassified,JAINREC.NS,INR
JAIPURKURT,Nandani Creation Limited,Unclassified,JAIPURKURT.NS,INR
JAMNAAUTO,Jamna Auto Industries Limited,Unclassified,JAMNAAUTO.NS,INR
JARO,Jaro Institute of Technology Management and Research Limited,Unclassified,JARO.NS,INR
JASH,Jash Engineering Limited,Unclassified,JASH.NS,INR
JAYAGROGN,Jayant Agro Organics Limited,Unclassified,JAYAGROGN.NS,INR
JAYBARMARU,Jay Bharat Maruti Limited,Unclassified,JAYBARMARU.NS,INR
JAYKAY,Jaykay Enterprises Limited,Unclassified,JAYKAY.NS,INR
JAYNECOIND,Jayaswal Neco Industries Limited,Unclassified,JAYNECOIND.NS,INR
JAYSREETEA,Jayshree Tea & Industries Limited,Unclassified,JAYSREETEA.NS,INR
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,Unclassified,JBCHEPHARM.NS,INR
JBMA,JBM Auto Limited,Unclassified,JBMA.NS,INR
JETFREIGHT,Jet Freight Logistics Limited,Unclassified,JETFREIGHT.NS,INR
JGCHEM,J.G.Chemicals Limited,Unclassified,JGCHEM.NS,INR
JHS,JHS Svendgaard Laboratories Limited,Unclassified,JHS.NS,INR
JINDALPHOT,Jindal Photo Limited,Unclassified,JINDALPHOT.NS,INR
JINDALPOLY,Jindal Poly Films Limited,Unclassified,JINDALPOLY.NS,INR
JINDALSAW,Jindal Saw Limited,Unclassified,JINDALSAW.NS,INR
JINDALSTEL,JINDAL STEEL LIMITED,Unclassified,JINDALSTEL.NS,INR
JINDRILL,Jindal Drilling And Industries Limited,Unclassified,JINDRILL.NS,INR
JINDWORLD,Jindal Worldwide Limited,Unclassified,JINDWORLD.NS,INR
JIOFIN,Jio Financial Services Limited,Unclassified,JIOFIN.NS,INR
JISLDVREQS,Jain Irrigation Systems Limited,Unclassified,JISLDVREQS.NS,INR
JISLJALEQS,Jain Irrigation Systems Limited,Unclassified,JISLJALEQS.NS,INR
JITFINFRA,JITF Infralogistics Limited,Unclassified,JITFINFRA.NS,INR
JKCEMENT,JK Cement Limited,Unclassified,JKCEMENT.NS,INR
JKIL,J.Kumar Infraprojects Limited,Unclassified,JKIL.NS,INR
JKIPL,Jinkushal Industries Limited,Unclassified,JKIPL.NS,INR
JKLAKSHMI,JK Lakshmi Cement Limited,Unclassified,JKLAKSHMI.NS,INR
JKPAPER,JK Paper Limited,Unclassified,JKPAPER.NS,INR
JKTYRE,JK Tyre & Industries Limited,Unclassified,JKTYRE.NS,INR
JLHL,Jupiter Life Line Hospitals Limited,Unclassified,JLHL.NS,INR
JMA,Jullundur Motor Agency (Delhi) Limited,Unclassified,JMA.NS,INR
JMFINANCIL,JM Financial Limited,Unclassified,JMFINANCIL.NS,INR
JNKINDIA,JNK India Limited,Unclassified,JNKINDIA.NS,INR
JOCIL,Jocil Limited,Unclassified,JOCIL.NS,INR
JPOLYINVST,Jindal Poly Investment and Finance Company Limited,Unclassified,JPOLYINVST.NS,INR
JPPOWER,Jaiprakash Power Ventures Limited,Unclassified,JPPOWER.NS,INR
JSFB,Jana Small Finance Bank Limited,Unclassified,JSFB.NS,INR
JSL,Jindal Stainless Limited,Unclassified,JSL.NS,INR
JSLL,Jeena Sikho Lifecare Limited,Unclassified,JSLL.NS,INR
JSWCEMENT,JSW Cement Limited,Unclassified,JSWCEMENT.NS,INR
JSWENERGY,JSW Energy Limited,Unclassified,JSWENERGY.NS,INR
JSWHL,JSW Holdings Limited,Unclassified,JSWHL.NS,INR
JSWINFRA,JSW Infrastructure Limited,Unclassified,JSWINFRA.NS,INR
JSWSTEEL,JSW Steel Limited,Unclassified,JSWSTEEL.NS,INR
JTEKTINDIA,Jtekt India Limited,Unclassified,JTEKTINDIA.NS,INR
JTLIND,JTL INDUSTRIES LIMITED,Unclassified,JTLIND.NS,INR
JUBLCPL,Jubilant Agri and Consumer Products Limited,Unclassified,JUBLCPL.NS,INR
JUBLFOOD,Jubilant Foodworks Limited,Unclassified,JUBLFOOD.NS,INR
JUBLINGREA,Jubilant Ingrevia Limited,Unclassified,JUBLINGREA.NS,INR
JUBLPHARMA,Jubilant Pharmova Limited,Unclassified,JUBLPHARMA.NS,INR
JUNIPER,Juniper Hotels Limited,Unclassified,JUNIPER.NS,INR
JUSTDIAL,Just Dial Limited,Unclassified,JUSTDIAL.NS,INR
JWL,Jupiter Wagons Limited,Unclassified,JWL.NS,INR
JYOTHYLAB,Jyothy Labs Limited,Unclassified,JYOTHYLAB.NS,INR
JYOTICNC,Jyoti CNC Automation Limited,Unclassified,JYOTICNC.NS,INR
JYOTISTRUC,Jyoti Structures Limited,Unclassified,JYOTISTRUC.NS,INR
KABRAEXTRU,Kabra Extrusion Technik Limited,Unclassified,KABRAEXTRU.NS,INR
KAJARIACER,Kajaria Ceramics Limited,Unclassified,KAJARIACER.NS,INR
KAKATCEM,Kakatiya Cement Sugar & Industries Limited,Unclassified,KAKATCEM.NS,INR
KALAMANDIR,Sai Silks (Kalamandir) Limited,Unclassified,KALAMANDIR.NS,INR
KALPATARU,Kalpataru Limited,Unclassified,KALPATARU.NS,INR
KALYANI,Kalyani Commercials Limited,Unclassified,KALYANI.NS,INR
KALYANIFRG,Kalyani Forge Limited,Unclassified,KALYANIFRG.NS,INR
KALYANKJIL,Kalyan Jewellers India Limited,Unclassified,KALYANKJIL.NS,INR
KAMATHOTEL,Kamat Hotels (I) Limited,Unclassified,KAMATHOTEL.NS,INR
KAMDHENU,Kamdhenu Limited,Unclassified,KAMDHENU.NS,INR
KAMOPAINTS,Kamdhenu Ventures Limited,Unclassified,KAMOPAINTS.NS,INR
KANANIIND,Kanani Industries Limited,Unclassified,KANANIIND.NS,INR
KANORICHEM,Kanoria Chemicals & Industries Limited,Unclassified,KANORICHEM.NS,INR
KANPRPLA,Kanpur Plastipack Limited,Unclassified,KANPRPLA.NS,INR
KANSAINER,Kansai Nerolac Paints Limited,Unclassified,KANSAINER.NS,INR
KAPSTON,Kapston Services Limited,Unclassified,KAPSTON.NS,INR
KARMAENG,Karma Energy Limited,Unclassified,KARMAENG.NS,INR
KARURVYSYA,Karur Vysya Bank Limited,Unclassified,KARURVYSYA.NS,INR
KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,Unclassified,KAUSHALYA.NS,INR
KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,Unclassified,KAVDEFENCE.NS,INR
KAYA,Kaya Limited,Unclassified,KAYA.NS,INR
KAYNES,Kaynes Technology India Limited,Unclassified,KAYNES.NS,INR
KCP,KCP Limited,Unclassified,KCP.NS,INR
KCPSUGIND,KCP Sugar and Industries Corporation Limited,Unclassified,KCPSUGIND.NS,INR
KDDL,KDDL Limited,Unclassified,KDDL.NS,INR
