symbol,company_name,sector,yahoo_symbol,currency
ZODIACVEN,Zodiac Ventures Ltd,Unclassified,ZODIACVEN.BO,INR
VEERENRGY,Veer Energy & Infrastructure Ltd,Unclassified,VEERENRGY.BO,INR
SW1,SW Investments Ltd,Unclassified,SW1.BO,INR
TILAK,Tilak Ventures Ltd,Unclassified,TILAK.BO,INR
UNIJOLL,Unijolly Investments Company Ltd,Unclassified,UNIJOLL.BO,INR
WAGEND,Wagend Infra Venture Ltd,Unclassified,WAGEND.BO,INR
ELCIDIN,EL CID Investments Ltd,Unclassified,ELCIDIN.BO,INR
MEDIAONE,Mediaone Global Entertainment Ltd,Unclassified,MEDIAONE.BO,INR
HEALINV,Healthy Investments Ltd,Unclassified,HEALINV.BO,INR
SHRENTI,Shreenath Investment Company Ltd,Unclassified,SHRENTI.BO,INR
BANSWRAS,Banswara Syntex Ltd,Unclassified,BANSWRAS.BO,INR
MODWOOL,Modella Woollens Ltd,Unclassified,MODWOOL.BO,INR
MODIPON,Modipon Ltd,Unclassified,MODIPON.BO,INR
SHRIDINE,Shri Dinesh Mills Ltd,Unclassified,SHRIDINE.BO,INR
SRF,SRF Ltd,Unclassified,SRF.BO,INR
SIYSIL,Siyaram Silk Mills Ltd,Unclassified,SIYSIL.BO,INR
SWADPOL,Swadeshi Polytex Ltd,Unclassified,SWADPOL.BO,INR
SHRAJSYNQ,Shree Rajasthan Syntex Ltd,Unclassified,SHRAJSYNQ.BO,INR
SHRMFGC,Shree Manufacturing Company Ltd,Unclassified,SHRMFGC.BO,INR
ZSATYASL,Satyam Silk Mills Ltd,Unclassified,ZSATYASL.BO,INR
BBL,Bharat Bijlee Ltd,Unclassified,BBL.BO,INR
ELPROINTL,Elpro International Ltd,Unclassified,ELPROINTL.BO,INR
GEE,GEE Ltd,Unclassified,GEE.BO,INR
HIRECT,Hind Rectifiers Ltd,Unclassified,HIRECT.BO,INR
NIPPOBATRY,Indo National Ltd,Unclassified,NIPPOBATRY.BO,INR
ZENSARTECH,Zensar Technologies Ltd,Unclassified,ZENSARTECH.BO,INR
JYOTI,Jyoti Ltd,Unclassified,JYOTI.BO,INR
JSLINDL,JSL Industries Ltd,Unclassified,JSLINDL.BO,INR
KAYCEEI,Kaycee Industries Ltd,Unclassified,KAYCEEI.BO,INR
INDOKEM,Indokem Ltd,Unclassified,INDOKEM.BO,INR
PANAENERG,Panasonic Energy India Company Ltd,Unclassified,PANAENERG.BO,INR
NELCO,Nelco Ltd,Unclassified,NELCO.BO,INR
PERMAGN,Permanent Magnets Ltd,Unclassified,PERMAGN.BO,INR
HIGHENE,High Energy Batteries India Ltd,Unclassified,HIGHENE.BO,INR
STDBAT,Standard Batteries Ltd,Unclassified,STDBAT.BO,INR
UNIVCABLES,Universal Cables Ltd,Unclassified,UNIVCABLES.BO,INR
WSI,W. S. Industries (India) Ltd,Unclassified,WSI.BO,INR
DLTNCBL,Delton Cables Ltd,Unclassified,DLTNCBL.BO,INR
LAKSELEC,Lakshmi Electrical Control Systems Ltd,Unclassified,LAKSELEC.BO,INR
MODULEX,Modulex Construction Technologies Ltd,Unclassified,MODULEX.BO,INR
DELTAMAGNT,Delta Manufacturing Ltd,Unclassified,DELTAMAGNT.BO,INR
LONGSPUR,Longspur International Ventures Ltd,Unclassified,LONGSPUR.BO,INR
RELTD,Ravindra Energy Ltd,Unclassified,RELTD.BO,INR
EMPOWER,Empower India Ltd,Unclassified,EMPOWER.BO,INR
ZMULTIPU,Multipurpose Trading & Agencies Ltd,Unclassified,ZMULTIPU.BO,INR
RIDHISYN,Ridhi Synthetics Ltd,Unclassified,RIDHISYN.BO,INR
GRANDMA,Grandma Trading & Agencies Ltd,Unclassified,GRANDMA.BO,INR
ZARDIINV,Ardi Investments & Trading Company Ltd,Unclassified,ZARDIINV.BO,INR
SOFTBPO,Softbpo Global Services Ltd,Unclassified,SOFTBPO.BO,INR
NYSSACORP,Nyssa Corporation Ltd,Unclassified,NYSSACORP.BO,INR
FLOMIC,Flomic Global Logistics Ltd,Unclassified,FLOMIC.BO,INR
KRISHNA,Krishna Ventures Ltd,Unclassified,KRISHNA.BO,INR
GANHOLD,Ganesh Holdings Ltd,Unclassified,GANHOLD.BO,INR
UNIABEXAL,Uni Abex Alloy Products Ltd,Unclassified,UNIABEXAL.BO,INR
SARDAEN,Sarda Energy & Minerals Ltd,Unclassified,SARDAEN.BO,INR
BGWTATO,Bhagwati Autocast Ltd,Unclassified,BGWTATO.BO,INR
BOMBWIR,Bombay Wire Ropes Ltd,Unclassified,BOMBWIR.BO,INR
AZADIND,Azad India Mobility Ltd,Unclassified,AZADIND.BO,INR
INDIANHUME,Indian Hume Pipe Company Ltd,Unclassified,INDIANHUME.BO,INR
INLCM,Indian Link Chain Manufacturers Ltd,Unclassified,INLCM.BO,INR
INVPRECQ,Investment & Precision Castings Ltd,Unclassified,INVPRECQ.BO,INR
INFORTEC,Informed Technologies India Ltd,Unclassified,INFORTEC.BO,INR
KAIRA,Kaira Can Company Ltd,Unclassified,KAIRA.BO,INR
ORIENTCER,Orient Ceratech Ltd,Unclassified,ORIENTCER.BO,INR
NATIONSTD,National Standard (India) Ltd,Unclassified,NATIONSTD.BO,INR
RATHIST,Rathi Steel & Power Ltd,Unclassified,RATHIST.BO,INR
DUNCANENG,Duncan Engineering Ltd,Unclassified,DUNCANENG.BO,INR
SANDUMA,Sandur Manganese & Iron Ores Ltd,Unclassified,SANDUMA.BO,INR
STOVACQ,Stovec Industries Ltd,Unclassified,STOVACQ.BO,INR
CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,Unclassified,CHOLAHLDNG.BO,INR
ZWELCAST,Welcast Steels Ltd,Unclassified,ZWELCAST.BO,INR
WMINIMT,Western Ministil Ltd,Unclassified,WMINIMT.BO,INR
AUTOAXLES,Automotive Axles Ltd,Unclassified,AUTOAXLES.BO,INR
ATLASCYCLE,Atlas Cycles (Haryana) Ltd,Unclassified,ATLASCYCLE.BO,INR
AUTOPRD,Automobile Products of India Ltd,Unclassified,AUTOPRD.BO,INR
ACGL,Automobile Corporation of Goa Ltd,Unclassified,ACGL.BO,INR
SETCO,Setco Automotive Ltd,Unclassified,SETCO.BO,INR
TALBROAUTO,Talbros Automotive Components Ltd,Unclassified,TALBROAUTO.BO,INR
ZFSTEERING,ZF Steering Gear India Ltd,Unclassified,ZFSTEERING.BO,INR
SMLMAH,SML Mahindra Ltd,Unclassified,SMLMAH.BO,INR
TIL,TIL Ltd,Unclassified,TIL.BO,INR
EICHERMOT,Eicher Motors Ltd,Unclassified,EICHERMOT.BO,INR
JAINEX,Jainex Aamcol Ltd,Unclassified,JAINEX.BO,INR
ALFREDHE,Alfred Herbert India Ltd,Unclassified,ALFREDHE.BO,INR
VELJAN,Veljan Denison Ltd,Unclassified,VELJAN.BO,INR
DYNAMATECH,Dynamatic Technologies Ltd,Unclassified,DYNAMATECH.BO,INR
GGDPROP,G. G. Dandekar Properties Ltd,Unclassified,GGDPROP.BO,INR
GMMPFAUDLR,GMM Pfaudler Ltd,Unclassified,GMMPFAUDLR.BO,INR
KIRLPNU,Kirloskar Pneumatic Company Ltd,Unclassified,KIRLPNU.BO,INR
TULIVE,Tulive Developers Ltd,Unclassified,TULIVE.BO,INR
KPT,KPT Industries Ltd,Unclassified,KPT.BO,INR
LAKSHMIEW,Lakshmi Engineering And Warehousing Ltd,Unclassified,LAKSHMIEW.BO,INR
MANUGRAPH,Manugraph India Ltd,Unclassified,MANUGRAPH.BO,INR
HARSHILAGR,Harshil Agrotech Ltd,Unclassified,HARSHILAGR.BO,INR
MONOT,Monotype India Ltd,Unclassified,MONOT.BO,INR
NESCO,NESCO Ltd,Unclassified,NESCO.BO,INR
INTEGRAEN,Integra Engineering India Ltd,Unclassified,INTEGRAEN.BO,INR
SEMAC,Semac Construction Ltd,Unclassified,SEMAC.BO,INR
TEXINFRA,Texmaco Infrastructure & Holdings Ltd,Unclassified,TEXINFRA.BO,INR
WENDT,Wendt (India) Ltd,Unclassified,WENDT.BO,INR
PSITINFRA,PS IT Infrastructure & Services Ltd,Unclassified,PSITINFRA.BO,INR
GHVINFRA,GHV Infra Projects Ltd,Unclassified,GHVINFRA.BO,INR
RESPONIND,Responsive Industries Ltd,Unclassified,RESPONIND.BO,INR
SHYMINV,Shyamkamal Investments Ltd,Unclassified,SHYMINV.BO,INR
ZHEMHOLD,Hem Holdings & Trading Ltd,Unclassified,ZHEMHOLD.BO,INR
MAHACORP,Maharashtra Corporation Ltd,Unclassified,MAHACORP.BO,INR
DOLATALGO,Dolat Algotech Ltd,Unclassified,DOLATALGO.BO,INR
WESTLIFE,Westlife Foodworld Ltd,Unclassified,WESTLIFE.BO,INR
ZEEL,Zee Entertainment Enterprises Ltd,Unclassified,ZEEL.BO,INR
ZKOVALIN,Kovalam Investment & Trading Company Ltd,Unclassified,ZKOVALIN.BO,INR
SVPGLOB,SVP Global Textiles Ltd,Unclassified,SVPGLOB.BO,INR
MULTIIN,Multiplus Holdings Ltd,Unclassified,MULTIIN.BO,INR
SKYLMILAR,Skyline Millars Ltd,Unclassified,SKYLMILAR.BO,INR
BIMETAL,Bimetal Bearings Ltd,Unclassified,BIMETAL.BO,INR
TAPARIA,Taparia Tools Ltd,Unclassified,TAPARIA.BO,INR
BHARATGEAR,Bharat Gears Ltd,Unclassified,BHARATGEAR.BO,INR
BRADYM,Brady & Morris Engineering Company Ltd,Unclassified,BRADYM.BO,INR
LATIMMETAL,La Tim Metal & Industries Ltd,Unclassified,LATIMMETAL.BO,INR
ELECON,Elecon Engineering Company Ltd,Unclassified,ELECON.BO,INR
GRAUWEIL,Grauer & Weil India Ltd,Unclassified,GRAUWEIL.BO,INR
HIMTEK,Him Teknoforge Ltd,Unclassified,HIMTEK.BO,INR
GABRIEL,Gabriel India Ltd,Unclassified,GABRIEL.BO,INR
HERCULES,Hercules Investments Ltd,Unclassified,HERCULES.BO,INR
ALGOQUANT,Algoquant Fintech Ltd,Unclassified,ALGOQUANT.BO,INR
IFBIND,IFB Industries Ltd,Unclassified,IFBIND.BO,INR
SINGERIND,Singer India Ltd,Unclassified,SINGERIND.BO,INR
INTLCOMBQ,International Combustion India Ltd,Unclassified,INTLCOMBQ.BO,INR
FMGOETZE,Federal-Mogul Goetze (India) Ltd,Unclassified,FMGOETZE.BO,INR
JOSTS,Josts Engineering Company Ltd,Unclassified,JOSTS.BO,INR
SCHAEFFLER,Schaeffler India Ltd,Unclassified,SCHAEFFLER.BO,INR
RANEHOLDIN,Rane Holdings Ltd,Unclassified,RANEHOLDIN.BO,INR
ROLCOEN,Rolcon Engineering Company Ltd,Unclassified,ROLCOEN.BO,INR
SNL,SNL Bearings Ltd,Unclassified,SNL.BO,INR
JAIPAN,Jaipan Industries Ltd,Unclassified,JAIPAN.BO,INR
MANCREDIT,Mangal Credit and Fincorp Ltd,Unclassified,MANCREDIT.BO,INR
TRF,TRF Ltd,Unclassified,TRF.BO,INR
WPIL,WPIL Ltd,Unclassified,WPIL.BO,INR
KENNAMET,Kennametal India Ltd,Unclassified,KENNAMET.BO,INR
HINDHARD,Hindustan Hardy Ltd,Unclassified,HINDHARD.BO,INR
TRITONV,Triton Valves Ltd,Unclassified,TRITONV.BO,INR
SUDAI,Sudal Industries Ltd,Unclassified,SUDAI.BO,INR
PRAKASH,Prakash Industries Ltd,Unclassified,PRAKASH.BO,INR
HVL,Hariyana Ventures Ltd,Unclassified,HVL.BO,INR
ZPRBHSTE,Prabhu Steel Industries Ltd,Unclassified,ZPRBHSTE.BO,INR
GRINDWELL,Grindwell Norton Ltd,Unclassified,GRINDWELL.BO,INR
LAKPRE,Lakshmi Precision Screws Ltd,Unclassified,LAKPRE.BO,INR
STANROS,Stanrose Mafatlal Investments & Finance Ltd,Unclassified,STANROS.BO,INR
GENESYS,Genesys International Corporation Ltd,Unclassified,GENESYS.BO,INR
ALNATRD,Alna Trading & Exports Ltd,Unclassified,ALNATRD.BO,INR
VOLKAI,Kairosoft AI Solutions Ltd,Unclassified,VOLKAI.BO,INR
PARNAXLAB,Parnax Lab Ltd,Unclassified,PARNAXLAB.BO,INR
GOURMET,Gourmet Gateway India Ltd,Unclassified,GOURMET.BO,INR
VIVIDHA,Visagar Polytex Ltd,Unclassified,VIVIDHA.BO,INR
ISHWATR,Ishwarshakti Holdings & Traders Ltd,Unclassified,ISHWATR.BO,INR
TERRAFORM,Terraform Magnum Ltd,Unclassified,TERRAFORM.BO,INR
APIS,Apis India Ltd,Unclassified,APIS.BO,INR
VELOX,Velox Shipping and Logistics Ltd,Unclassified,VELOX.BO,INR
EMERGENT,Emergent Industrial Solutions Ltd,Unclassified,EMERGENT.BO,INR
KANANIIND,Kanani Industries Ltd,Unclassified,KANANIIND.BO,INR
GSLTD,Galaxy Supermarket Ltd,Unclassified,GSLTD.BO,INR
ZSARVAMA,Sarvamangal Mercantile Company Ltd,Unclassified,ZSARVAMA.BO,INR
ARIHANTSUP,Arihant Superstructures Ltd,Unclassified,ARIHANTSUP.BO,INR
BLISSGVS,Bliss GVS Pharma Ltd,Unclassified,BLISSGVS.BO,INR
STYRENIX,Styrenix Performance Materials Ltd,Unclassified,STYRENIX.BO,INR
ALEMBICLTD,Alembic Ltd,Unclassified,ALEMBICLTD.BO,INR
AMNPLST,Amines & Plasticizers Ltd,Unclassified,AMNPLST.BO,INR
ANUHPHR,Anuh Pharma Ltd,Unclassified,ANUHPHR.BO,INR
MODISONLTD,Modison Ltd,Unclassified,MODISONLTD.BO,INR
BAYERCROP,Bayer CropScience Ltd,Unclassified,BAYERCROP.BO,INR
STARSOURCE,Star Source Multi Trade Ltd,Unclassified,STARSOURCE.BO,INR
CITURGIA,Citurgia Biochemicals Ltd,Unclassified,CITURGIA.BO,INR
SUDARCOLOR,Sudarshan Colorants India Ltd,Unclassified,SUDARCOLOR.BO,INR
COROMANDEL,Coromandel International Ltd,Unclassified,COROMANDEL.BO,INR
DEEPAKNTR,Deepak Nitrite Ltd,Unclassified,DEEPAKNTR.BO,INR
DMCC,DMCC Speciality Chemicals Ltd,Unclassified,DMCC.BO,INR
FERMENTA,Fermenta Biotech Ltd,Unclassified,FERMENTA.BO,INR
GOCLCORP,GOCL Corporation Ltd,Unclassified,GOCLCORP.BO,INR
JAYCH,Jayshree Chemicals Ltd,Unclassified,JAYCH.BO,INR
KANORICHEM,Kanoria Chemicals & Industries Ltd,Unclassified,KANORICHEM.BO,INR
KELENRG,KELTECH Energies Ltd,Unclassified,KELENRG.BO,INR
KEMP,Kemp & Company Ltd,Unclassified,KEMP.BO,INR
NITTAGELA,Nitta Gelatin India Ltd,Unclassified,NITTAGELA.BO,INR
MPAGI,MP Agro Industries Ltd,Unclassified,MPAGI.BO,INR
AGVENTURES,AG Ventures Ltd,Unclassified,AGVENTURES.BO,INR
PBGLOBAL,PB Global Ltd,Unclassified,PBGLOBAL.BO,INR
PCBL,PCBL Chemical Ltd,Unclassified,PCBL.BO,INR
AMAL,Amal Ltd,Unclassified,AMAL.BO,INR
POLYCHEM,Polychem Ltd,Unclassified,POLYCHEM.BO,INR
PUNJABCHEM,Punjab Chemicals & Crop Protection Ltd,Unclassified,PUNJABCHEM.BO,INR
ZR2,ZR2 Bioenergy Ltd,Unclassified,ZR2.BO,INR
SADHNANIQ,Sadhana Nitro Chem Ltd,Unclassified,SADHNANIQ.BO,INR
SUDARSCHEM,Sudarshan Chemical Industries Ltd,Unclassified,SUDARSCHEM.BO,INR
TECILCHEM,Tecil Chemicals & Hydro Power Ltd,Unclassified,TECILCHEM.BO,INR
ULTRAMAR,Ultramarine & Pigments Ltd,Unclassified,ULTRAMAR.BO,INR
TRANSPEK,Transpek Industry Ltd,Unclassified,TRANSPEK.BO,INR
UNICHEMLAB,Unichem Laboratories Ltd,Unclassified,UNICHEMLAB.BO,INR
MYSORPETRO,Mysore Petro Chemicals Ltd,Unclassified,MYSORPETRO.BO,INR
ALKYLAMINE,Alkyl Amines Chemicals Ltd,Unclassified,ALKYLAMINE.BO,INR
TUTIALKA,Tuticorin Alkali Chemicals And Fertilizers Ltd,Unclassified,TUTIALKA.BO,INR
ASTRAZEN,AstraZeneca Pharma India Ltd,Unclassified,ASTRAZEN.BO,INR
PRIMO,Primo Chemicals Ltd,Unclassified,PRIMO.BO,INR
TANFACIND,TANFAC Industries Ltd,Unclassified,TANFACIND.BO,INR
GUJPETR,Gujarat Petrosynthese Ltd,Unclassified,GUJPETR.BO,INR
SWADEIN,Swadeshi Industries & Leasing Ltd,Unclassified,SWADEIN.BO,INR
GUJTHEM,Gujarat Themis Biosyn Ltd,Unclassified,GUJTHEM.BO,INR
SCBL,Saptak Chem And Business Ltd,Unclassified,SCBL.BO,INR
MAKERSL,Makers Laboratories Ltd,Unclassified,MAKERSL.BO,INR
CONTCHM,Continental Chemicals Ltd,Unclassified,CONTCHM.BO,INR
JBCHEPHARM,JB Chemicals & Pharmaceuticals Ltd,Unclassified,JBCHEPHARM.BO,INR
IGLFXPL-B,Indo Gulf Industries Ltd,Unclassified,IGLFXPL-B.BO,INR
ADVPETR-B,Advance Petrochemicals Ltd,Unclassified,ADVPETR-B.BO,INR
RAJSPTR,Rajasthan Petro Synthetics Ltd,Unclassified,RAJSPTR.BO,INR
APTPACK,Apt Packaging Ltd,Unclassified,APTPACK.BO,INR
BLUECHIPT,Bluechip Tex Industries Ltd,Unclassified,BLUECHIPT.BO,INR
JAGAJITIND,Jagatjit Industries Ltd,Unclassified,JAGAJITIND.BO,INR
KESARENT,Kesar Enterprises Ltd,Unclassified,KESARENT.BO,INR
TI,Tilaknagar Industries Ltd,Unclassified,TI.BO,INR
EMERALL,Emerald Leisures Ltd,Unclassified,EMERALL.BO,INR
RAVALSUGAR,The Ravalgaon Sugar Farm Ltd,Unclassified,RAVALSUGAR.BO,INR
SAKHTISUG,Sakthi Sugars Ltd,Unclassified,SAKHTISUG.BO,INR
WALCHANNAG,Walchandnagar Industries Ltd,Unclassified,WALCHANNAG.BO,INR
IFBAGRO,IFB Agro Industries Ltd,Unclassified,IFBAGRO.BO,INR
KFBL,Kothari Fermentation & Biochem Ltd,Unclassified,KFBL.BO,INR
CAPRO,Caprolactam Chemicals Ltd,Unclassified,CAPRO.BO,INR
GMBREW,GM Breweries Ltd,Unclassified,GMBREW.BO,INR
RANASUG,Rana Sugars Ltd,Unclassified,RANASUG.BO,INR
PICCASUG,Piccadily Sugar & Allied Industries Ltd,Unclassified,PICCASUG.BO,INR
SDBL,Som Distilleries & Breweries Ltd,Unclassified,SDBL.BO,INR
CJGEL,CJ Gelatine Products Ltd,Unclassified,CJGEL.BO,INR
ASALCBR,Associated Alcohols & Breweries Ltd,Unclassified,ASALCBR.BO,INR
THAKKERS,Thakkers Group Ltd,Unclassified,THAKKERS.BO,INR
CORAGRO,Coromandel Agro Products & Oils Ltd,Unclassified,CORAGRO.BO,INR
FOODSIN,Foods & Inns Ltd,Unclassified,FOODSIN.BO,INR
IVP,IVP Ltd,Unclassified,IVP.BO,INR
KLRFM,Kovilpatti Lakshmi Roller Flour Mills Ltd,Unclassified,KLRFM.BO,INR
OLYOI,Olympic Oil Industries Ltd,Unclassified,OLYOI.BO,INR
MLKFOOD,Milkfood Ltd,Unclassified,MLKFOOD.BO,INR
POLSON,Polson Ltd,Unclassified,POLSON.BO,INR
SIGNGCL,Signature Green Corporation Ltd,Unclassified,SIGNGCL.BO,INR
WIPRO,Wipro Ltd,Unclassified,WIPRO.BO,INR
ORIBEVER,Orient Beverages Ltd,Unclassified,ORIBEVER.BO,INR
DHANUKA,Dhanuka Agritech Ltd,Unclassified,DHANUKA.BO,INR
TTKHLTCARE,TTK Healthcare Ltd,Unclassified,TTKHLTCARE.BO,INR
TGVSL,TGV Sraac Ltd,Unclassified,TGVSL.BO,INR
LIMECHM,Lime Chemicals Ltd,Unclassified,LIMECHM.BO,INR
KANPRPLA,Kanpur Plastipack Ltd,Unclassified,KANPRPLA.BO,INR
TAINWALCHM,Tainwala Chemicals and Plastics (India) Ltd,Unclassified,TAINWALCHM.BO,INR
JAGSNPHARM,Jagsonpal Pharmaceuticals Ltd,Unclassified,JAGSNPHARM.BO,INR
KHAICHEM,Khaitan Chemicals & Fertilizers Ltd,Unclassified,KHAICHEM.BO,INR
UNTTEMI,United Leasing & Industries Ltd,Unclassified,UNTTEMI.BO,INR
NOL,National Oxygen Ltd,Unclassified,NOL.BO,INR
GILLETTE,Gillette India Ltd,Unclassified,GILLETTE.BO,INR
WIREFABR,Wires & Fabriks SA Ltd,Unclassified,WIREFABR.BO,INR
ANSALHSG,Ansal Housing Ltd,Unclassified,ANSALHSG.BO,INR
COMPUPN,Computer Point Ltd,Unclassified,COMPUPN.BO,INR
MCCHRLS-B,Mac Charles India Ltd,Unclassified,MCCHRLS-B.BO,INR
ADDIND,Addi Industries Ltd,Unclassified,ADDIND.BO,INR
PIONRINV,Pioneer Investcorp Ltd,Unclassified,PIONRINV.BO,INR
ASHNOOR,Ashnoor Textile Mills Ltd,Unclassified,ASHNOOR.BO,INR
UNITECH,Unitech Ltd,Unclassified,UNITECH.BO,INR
VIPIND,VIP Industries Ltd,Unclassified,VIPIND.BO,INR
FIBERWEB,Fiberweb India Ltd,Unclassified,FIBERWEB.BO,INR
LKPFIN,LKP Finance Ltd,Unclassified,LKPFIN.BO,INR
EASTBUILD,East Buildtech Ltd,Unclassified,EASTBUILD.BO,INR
MNPLFIN,Manipal Finance Corporation Ltd,Unclassified,MNPLFIN.BO,INR
BAJAJST,Bajaj Steel Industries Ltd,Unclassified,BAJAJST.BO,INR
KIDUJA,Kiduja India Ltd,Unclassified,KIDUJA.BO,INR
KEYCORP,Key Corporation Ltd,Unclassified,KEYCORP.BO,INR
SHIKHARLETR,Shikhar Leasing & Trading Ltd,Unclassified,SHIKHARLETR.BO,INR
GUJHOTE,Gujarat Hotels Ltd,Unclassified,GUJHOTE.BO,INR
FYNX,Fynx Capital Ltd,Unclassified,FYNX.BO,INR
RASRESOR,Ras Resorts & Apart Hotels Ltd,Unclassified,RASRESOR.BO,INR
JOLYPLS,Jolly Plastic Industries Ltd,Unclassified,JOLYPLS.BO,INR
PARMCOS-B,Paramount Cosmetics India Ltd,Unclassified,PARMCOS-B.BO,INR
JINDHOT,Jindal Hotels Ltd,Unclassified,JINDHOT.BO,INR
JPTRLES,Jupiter Industries & Leasing Ltd,Unclassified,JPTRLES.BO,INR
SIMMOND,Simmonds Marshall Ltd,Unclassified,SIMMOND.BO,INR
BNALTD,B & A Ltd,Unclassified,BNALTD.BO,INR
HAWKINCOOK,Hawkins Cookers Ltd,Unclassified,HAWKINCOOK.BO,INR
WARRENTEA,Warren Tea Ltd,Unclassified,WARRENTEA.BO,INR
COCHMAL,Cochin Malabar Estates & Industries Ltd,Unclassified,COCHMAL.BO,INR
BESTEAST,Best Eastern Hotels Ltd,Unclassified,BESTEAST.BO,INR
NEAGI,Neelamalai Agro Industries Ltd,Unclassified,NEAGI.BO,INR
ISTLTD,I S T Ltd,Unclassified,ISTLTD.BO,INR
COSMOFIRST,Cosmo First Ltd,Unclassified,COSMOFIRST.BO,INR
NEWMKTADV,New Markets Advisory Ltd,Unclassified,NEWMKTADV.BO,INR
APOLLOHOSP,Apollo Hospitals Enterprise Ltd,Unclassified,APOLLOHOSP.BO,INR
NITINCAST,Nitin Castings Ltd,Unclassified,NITINCAST.BO,INR
NEXOME,Nexome Capital Markets Ltd,Unclassified,NEXOME.BO,INR
EVERESTIND,Everest Industries Ltd,Unclassified,EVERESTIND.BO,INR
IRONWOOD,Ironwood Education Ltd,Unclassified,IRONWOOD.BO,INR
MSRINDIA,MSR India Ltd,Unclassified,MSRINDIA.BO,INR
AYMSYNTEX,AYM Syntex Ltd,Unclassified,AYMSYNTEX.BO,INR
PANCARBON,Panasonic Carbon India Company Ltd,Unclassified,PANCARBON.BO,INR
FINKURVE,Finkurve Financial Services Ltd,Unclassified,FINKURVE.BO,INR
HBLEAS,HB Leasing & Finance Company Ltd,Unclassified,HBLEAS.BO,INR
SHRICON,Shricon Industries Ltd,Unclassified,SHRICON.BO,INR
TRUSTWAVE,Trustwave Securities Ltd,Unclassified,TRUSTWAVE.BO,INR
SULABEN,Sulabh Engineers & Services Ltd,Unclassified,SULABEN.BO,INR
FRONTCAP,Frontier Capital Ltd,Unclassified,FRONTCAP.BO,INR
NAVNETEDUL,Navneet Education Ltd,Unclassified,NAVNETEDUL.BO,INR
KEDIACN,Kedia Construction Company Ltd,Unclassified,KEDIACN.BO,INR
TRANOCE,Transoceanic Properties Ltd,Unclassified,TRANOCE.BO,INR
AUSOMENT,AuSom Enterprise Ltd,Unclassified,AUSOMENT.BO,INR
THAKRAL,Thakral Services India Ltd,Unclassified,THAKRAL.BO,INR
RUCHINFRA,Ruchi Infrastructure Ltd,Unclassified,RUCHINFRA.BO,INR
GOLDLEG,Golden Legand Leasing & finance Ltd,Unclassified,GOLDLEG.BO,INR
VJTFEDU,VJTF Eduservices Ltd,Unclassified,VJTFEDU.BO,INR
VOLLF,Voltaire Leasing & Finance Ltd,Unclassified,VOLLF.BO,INR
NETLINK,Netlink Solutions India Ltd,Unclassified,NETLINK.BO,INR
TRILIANCE,Triliance Polymers Ltd,Unclassified,TRILIANCE.BO,INR
LANCORHOL,Lancor Holdings Ltd,Unclassified,LANCORHOL.BO,INR
INDINFO,Indian Infotech & Software Ltd,Unclassified,INDINFO.BO,INR
BANASFN,Banas Finance Ltd,Unclassified,BANASFN.BO,INR
VISAKAIND,Visaka Industries Ltd,Unclassified,VISAKAIND.BO,INR
INFOMEDIA,Infomedia Press Ltd,Unclassified,INFOMEDIA.BO,INR
HATHWAYB,Hathway Bhawani Cabletel & Datacom Ltd,Unclassified,HATHWAYB.BO,INR
GUFICBIO,Gufic Biosciences Ltd,Unclassified,GUFICBIO.BO,INR
GRPLTD,GRP Ltd,Unclassified,GRPLTD.BO,INR
INDAG,Indag Rubber Ltd,Unclassified,INDAG.BO,INR
MMRUBBR-B,MM Rubber Company Ltd,Unclassified,MMRUBBR-B.BO,INR
PTL,PTL Enterprises Ltd,Unclassified,PTL.BO,INR
TVSSRICHAK,TVS Srichakra Ltd,Unclassified,TVSSRICHAK.BO,INR
SEL,Sanathnagar Enterprises Ltd,Unclassified,SEL.BO,INR
BENARAS,Benares Hotels Ltd,Unclassified,BENARAS.BO,INR
BHAGWOX,Bhagawati Oxygen Ltd,Unclassified,BHAGWOX.BO,INR
BOMOXY-B1,Bombay Oxygen Investments Ltd,Unclassified,BOMOXY-B1.BO,INR
CRAVATEX,Cravatex Ltd,Unclassified,CRAVATEX.BO,INR
BERGEPAINT,Berger Paints India Ltd,Unclassified,BERGEPAINT.BO,INR
CAPRIHANS,Caprihans India Ltd,Unclassified,CAPRIHANS.BO,INR
GRAPHITE,Graphite India Ltd,Unclassified,GRAPHITE.BO,INR
CEMPRO,Cemindia Projects Ltd,Unclassified,CEMPRO.BO,INR
EMPIND,Empire Industries Ltd,Unclassified,EMPIND.BO,INR
GRAVISSHO,Graviss Hospitality Ltd,Unclassified,GRAVISSHO.BO,INR
GARFIBRES,Garware Technical Fibres Ltd,Unclassified,GARFIBRES.BO,INR
GARWAMAR,Garware Marine Industries Ltd,Unclassified,GARWAMAR.BO,INR
GOACARBON,Goa Carbon Ltd,Unclassified,GOACARBON.BO,INR
HARDCAS,Hardcastle & Waud Manufacturing Company Ltd,Unclassified,HARDCAS.BO,INR
HEG,HEG Ltd,Unclassified,HEG.BO,INR
HINDCOMPOS,Hindustan Composites Ltd,Unclassified,HINDCOMPOS.BO,INR
ZHINDHSG,Hindustan Housing Company Ltd,Unclassified,ZHINDHSG.BO,INR
BIRLANU,Birlanu Ltd,Unclassified,BIRLANU.BO,INR
